ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),delivery_category
0x74d8,HYDRES07DEL02,38.0,4.8,17.42,78.35,17.44,78.37,30-03-2022,10:45,10:50,Sunny,Low,1,Snack,scooter,1.0,No,Urban,17,Food
0xdd97,DEHRES19DEL02,28.0,4.8,30.37,78.08,30.39,78.1,15-02-2022,08:35,08:40,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,16,Grocery
0xab97,MYSRES11DEL03,20.0,4.9,12.32,76.63,12.35,76.66,09-03-2022,20:10,20:15,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,Food
0xc3ed,ALHRES12DEL02,23.0,4.7,25.44,81.86,25.57,81.99,18-02-2022,21:30,21:45,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33,Food
0xb1a5,BANGRES14DEL01,23.0,5.0,12.95,77.7,13.06,77.81,16-03-2022,18:30,18:35,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,Food
0x690e,COIMBRES06DEL02,25.0,4.7,11.02,77.0,11.15,77.13,29-03-2022,18:20,18:25,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,Food
0x1efe,SURRES09DEL01,39.0,4.9,21.18,72.8,21.25,72.87,27-03-2022,17:45,17:55,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,Food
0xd1b8,AURGRES19DEL02,25.0,4.7,19.87,75.32,19.92,75.37,13-02-2022,1,24:10:00,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,19,Food
0xc379,DEHRES17DEL03,,,30.33,78.05,30.42,78.14,12-02-2022,,17:55,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,Food
0xb37,MYSRES16DEL02,28.0,4.5,12.32,76.6,12.45,76.73,12-03-2022,21:20,21:35,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,23,Food
0xdd9f,DEHRES08DEL01,25.0,4.6,30.36,78.07,30.47,78.18,16-02-2022,22:10,22:15,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,17,Food
0x8a34,PUNERES010DEL01,38.0,4.8,18.54,73.9,18.55,73.91,05-03-2022,10:25,10:30,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,28,Food
0xc230,ALHRES12DEL02,29.0,4.6,25.44,81.86,25.57,81.99,16-02-2022,23:25,23:40,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,19,Food
0x39f7,JAPRES07DEL03,38.0,4.7,26.77,75.84,26.83,75.9,05-04-2022,17:50,0.75,Cloudy,Jam,1,Meal,scooter,,No,Metropolitian,16,Food
0x8e20,JAPRES16DEL03,23.0,4.6,26.85,75.8,26.91,75.86,17-03-2022,21:25,21:35,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,19,Food
0x46e7,CHENRES16DEL02,28.0,4.1,13.05,80.24,13.13,80.32,18-03-2022,19:50,19:55,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44,Food
0x9acc,INDORES09DEL02,20.0,4.7,22.73,75.89,22.81,75.97,18-03-2022,22:20,22:30,Cloudy,Jam,1,Meal,scooter,0.0,No,Urban,20,Food
0xa0e6,HYDRES08DEL01,27.0,4.2,17.44,78.4,17.51,78.47,02-04-2022,0.875,21:15,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,39,Food
0x2656,MYSRES010DEL02,33.0,4.9,12.32,76.62,12.34,76.64,15-03-2022,08:15,08:30,Sunny,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,14,Food
0x50db,RANCHIRES12DEL03,39.0,4.3,0.0,0.0,0.09,0.09,10-03-2022,21:10,21:15,Windy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,40,Food
0x917f,PUNERES12DEL01,38.0,4.1,18.52,73.83,18.59,73.9,14-03-2022,17:15,17:30,Fog,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,36,Food
0x728a,PUNERES02DEL01,34.0,4.1,18.55,73.8,18.56,73.81,11-03-2022,11:10,11:20,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,35,Food
0xd306,GOARES11DEL03,26.0,4.8,15.54,73.76,15.6,73.82,13-02-2022,22:30,22:35,Windy,Jam,1,Snack,motorcycle,0.0,No,,14,Food
0x5064,BANGRES13DEL03,21.0,4.2,12.94,77.61,13.0,77.67,07-03-2022,23:40,23:45,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Urban,23,Food
0xd8af,ALHRES12DEL03,22.0,4.7,25.44,81.86,25.58,82.0,16-02-2022,22:55,23:10,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,Grocery
0x1c54,MYSRES16DEL03,26.0,4.6,12.32,76.6,12.35,76.63,17-03-2022,20:15,20:20,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,Food
0x30df,INDORES09DEL03,25.0,4.9,22.73,75.89,22.82,75.98,06-04-2022,20:30,20:35,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,Food
0x726e,MYSRES20DEL03,32.0,5.0,12.34,76.62,12.4,76.68,01-03-2022,21:45,21:55,Stormy,Jam,1,Buffet,motorcycle,,No,Metropolitian,33,Food
0x7170,BANGRES03DEL02,23.0,4.6,12.98,77.64,13.03,77.69,03-03-2022,18:55,0.791666667,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,Grocery
0x675a,VADRES05DEL02,26.0,4.4,22.31,73.17,22.33,73.19,09-03-2022,08:40,08:55,Stormy,Low,0,Buffet,motorcycle,1.0,No,,22,Food
0x310e,RANCHIRES01DEL01,37.0,5.0,23.42,85.32,23.43,85.33,15-03-2022,11:50,0.5,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,36,Food
0x5bca,MYSRES20DEL01,38.0,4.2,12.34,76.62,12.38,76.66,05-03-2022,13:25,13:40,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,Food
0x1275,MYSRES09DEL02,20.0,4.4,12.32,76.63,12.37,76.68,15-03-2022,19:30,19:35,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,34,Food
0x3442,INDORES11DEL01,20.0,4.9,22.75,75.89,22.86,76.0,31-03-2022,18:30,18:40,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,Food
0xa816,MUMRES16DEL03,29.0,5.0,19.12,72.91,19.21,73.0,23-03-2022,0.875,21:05,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48,Grocery
0x9dca,VADRES01DEL02,27.0,4.8,22.31,73.17,22.33,73.19,01-04-2022,09:55,10:10,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,16,Food
0x2aa7,CHENRES04DEL01,21.0,4.6,13.03,80.21,13.14,80.32,20-03-2022,20:55,21:05,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,24,Food
0xa189,SURRES04DEL01,37.0,4.8,21.17,72.8,21.24,72.87,14-03-2022,20:55,21:05,Stormy,Jam,0,Meal,motorcycle,2.0,No,Urban,37,Food
0x4700,COIMBRES19DEL01,35.0,4.9,11.02,77.0,11.09,77.07,27-03-2022,19:35,19:40,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48,Food
0x7823,SURRES16DEL03,26.0,4.7,21.16,72.77,21.22,72.83,24-03-2022,18:40,18:45,Stormy,Jam,0,Meal,motorcycle,0.0,No,Urban,11,Food
0xd7aa,KNPRES11DEL02,37.0,4.9,26.47,80.34,26.49,80.36,17-02-2022,08:25,08:35,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,14,Food
0x3e82,PUNERES06DEL02,23.0,5.0,18.55,73.9,18.68,74.03,25-03-2022,19:25,19:40,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,24,Food
0x323a,PUNERES15DEL03,34.0,4.5,18.64,73.75,18.73,73.84,31-03-2022,22:50,22:55,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,18,Grocery
0x4e87,VADRES05DEL01,31.0,4.3,22.31,73.17,22.42,73.28,04-03-2022,0.916666667,22:05,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,37,Food
0xc452,KOCRES05DEL03,36.0,4.4,9.97,76.29,10.06,76.38,16-02-2022,19:20,19:30,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39,Food
0xb619,INDORES13DEL01,35.0,4.8,22.75,75.89,22.82,75.96,06-03-2022,0.958333333,23:15,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,20,Food
0xc714,BHPRES14DEL03,29.0,2.5,0.0,0.0,0.09,0.09,18-02-2022,22:55,23:05,Sunny,Jam,2,Drinks,scooter,1.0,Yes,Metropolitian,41,Grocery
0xbe82,VADRES07DEL02,34.0,5.0,0.0,0.0,0.05,0.05,05-04-2022,22:20,22:30,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,19,Food
0x1420,SURRES01DEL02,20.0,4.9,21.19,72.79,21.24,72.84,07-03-2022,0.916666667,22:10,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Urban,16,Food
0x8cb2,PUNERES02DEL01,23.0,4.6,18.55,73.8,18.59,73.84,26-03-2022,12:20,12:25,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,21,Food
0x1bec,HYDRES02DEL01,24.0,4.7,17.41,78.45,17.42,78.46,11-03-2022,0.5,12:10,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,13,Food
0x33fd,RANCHIRES17DEL03,24.0,4.8,23.37,85.34,23.4,85.37,30-03-2022,17:15,17:30,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,Food
0x791a,BANGRES06DEL02,37.0,4.6,12.98,77.64,13.11,77.77,23-03-2022,17:40,17:55,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,Food
0x2e4e,CHENRES18DEL02,31.0,4.8,12.98,80.23,13.03,80.28,28-03-2022,0.875,21:10,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,Food
0x4585,COIMBRES07DEL02,28.0,4.7,10.96,76.97,11.09,77.1,12-03-2022,19:30,19:45,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,Food
0xa80b,SURRES08DEL02,34.0,4.6,21.17,72.79,21.22,72.84,03-03-2022,1,24:15:00,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,19,Food
0xdf6c,LUDHRES01DEL02,36.0,5.0,30.87,75.84,31.0,75.97,18-02-2022,22:35,22:50,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,Food
0xc297,AURGRES18DEL01,30.0,3.7,19.89,75.32,20.0,75.43,18-02-2022,21:30,21:40,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,Food
0xe48,SURRES07DEL02,24.0,4.6,21.17,72.79,21.25,72.87,16-03-2022,22:40,22:50,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,21,Food
0x5d92,PUNERES09DEL03,24.0,4.7,18.54,73.9,18.63,73.99,06-03-2022,21:20,21:35,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38,Food
0x708b,SURRES06DEL02,24.0,4.9,21.19,72.81,21.21,72.83,01-03-2022,10:20,10:25,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,18,Food
0x1cf1,SURRES08DEL03,31.0,4.7,21.17,72.79,21.26,72.88,31-03-2022,19:10,19:15,Fog,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,41,Food
0x1f29,VADRES14DEL03,32.0,4.9,22.31,73.17,22.4,73.26,14-03-2022,21:50,0.916666667,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,42,Food
0xc56d,KNPRES08DEL02,21.0,4.6,0.0,0.0,0.08,0.08,18-02-2022,17:20,17:35,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,Food
0xb5db,BANGRES08DEL01,33.0,4.1,12.91,77.6,13.02,77.71,06-03-2022,21:40,21:50,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,35,Food
0x7023,RANCHIRES07DEL02,37.0,4.7,23.36,85.33,23.44,85.41,25-03-2022,22:45,0.958333333,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,Food
0xdc21,BHPRES12DEL01,22.0,4.4,0.0,0.0,0.11,0.11,16-02-2022,21:55,22:05,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,43,Food
0x4b4e,CHENRES08DEL03,31.0,4.9,13.02,80.24,13.05,80.27,03-04-2022,20:55,0.875,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,Food
0x907,RANCHIRES08DEL01,23.0,4.8,23.35,85.33,23.42,85.4,20-03-2022,23:40,23:45,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15,Food
0x5e14,VADRES19DEL02,38.0,4.3,22.31,73.17,22.44,73.3,25-03-2022,21:25,21:35,Fog,Jam,2,Buffet,electric_scooter,1.0,Yes,Metropolitian,48,Food
0xd8dc,AURGRES14DEL01,28.0,4.5,19.88,75.32,19.99,75.43,14-02-2022,22:40,22:45,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,28,Food
0xa98f,COIMBRES19DEL03,27.0,4.8,11.02,77.0,11.11,77.09,31-03-2022,0.958333333,23:10,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,Grocery
0x8c7b,PUNERES04DEL01,20.0,4.6,18.51,73.84,18.55,73.88,15-03-2022,16:45,16:50,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,14,Food
0x4142,INDORES15DEL02,37.0,4.9,22.76,75.89,22.78,75.91,03-03-2022,10:55,11:10,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,19,Food
0xa989,HYDRES15DEL01,21.0,4.3,17.46,78.37,17.57,78.48,10-03-2022,17:45,17:50,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34,Food
0x2213,COIMBRES010DEL02,23.0,4.6,11.0,76.98,11.13,77.11,04-03-2022,17:35,17:50,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,13,Grocery
0x9ea4,PUNERES20DEL02,27.0,4.9,18.59,73.77,18.64,73.82,03-03-2022,18:30,18:40,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,19,Food
0xd1de,LUDHRES01DEL02,38.0,4.2,30.87,75.84,30.89,75.86,17-02-2022,11:40,11:45,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,31,Food
0xae16,INDORES07DEL01,35.0,5.0,22.72,75.89,22.79,75.96,14-03-2022,21:50,0.916666667,Cloudy,Jam,1,Meal,scooter,3.0,No,Metropolitian,47,Food
0x2533,SURRES13DEL03,36.0,4.3,21.17,72.79,21.23,72.85,03-03-2022,23:20,23:25,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,Food
0xcf52,KOLRES12DEL03,26.0,4.1,22.55,88.35,22.58,88.38,13-02-2022,23:25,23:35,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,21,Grocery
0x81e9,HYDRES19DEL03,33.0,4.5,17.46,78.5,17.52,78.56,07-03-2022,17:50,17:55,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24,Food
0x233b,INDORES11DEL01,,,22.75,75.89,22.82,75.96,25-03-2022,,21:45,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,31,Food
0xc51,INDORES04DEL02,21.0,4.7,22.75,75.9,22.88,76.03,16-03-2022,17:10,17:15,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35,Food
0x603b,MYSRES02DEL02,25.0,4.6,12.3,76.64,12.38,76.72,06-03-2022,17:20,17:30,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,15,Food
0x401,BANGRES20DEL03,,,12.97,77.6,13.06,77.69,10-03-2022,,20:35,,,3,Snack,scooter,1.0,No,Metropolitian,14,Food
0x228a,JAPRES15DEL02,39.0,4.9,26.89,75.8,26.91,75.82,03-04-2022,10:25,10:30,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19,Food
0x6811,INDORES04DEL02,32.0,4.8,22.75,75.9,22.77,75.92,07-03-2022,09:30,09:35,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,Food
0x1740,PUNERES05DEL01,31.0,4.8,18.54,73.91,18.58,73.95,15-03-2022,16:15,16:20,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,19,Food
0x6e40,HYDRES04DEL01,28.0,4.7,17.41,78.33,17.48,78.4,04-03-2022,22:30,22:35,Windy,Jam,2,Snack,scooter,0.0,No,Urban,17,Food
0xc980,KOLRES17DEL03,24.0,4.7,22.57,88.43,22.66,88.52,14-02-2022,17:45,0.75,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,18,Grocery
0x9999,JAPRES05DEL02,27.0,4.4,26.91,75.79,26.93,75.81,09-03-2022,10:20,10:35,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,15,Food
0x91cf,BANGRES18DEL01,37.0,4.7,12.91,77.68,12.98,77.75,14-03-2022,18:35,18:45,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,39,Food
0x50cb,RANCHIRES08DEL02,39.0,4.3,23.35,85.33,23.48,85.46,31-03-2022,19:15,19:30,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,Food
0xa805,RANCHIRES17DEL02,34.0,4.8,23.37,85.34,23.45,85.42,02-03-2022,17:30,17:45,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,Food
0xcdf6,BHPRES07DEL01,34.0,3.5,0.0,0.0,0.07,0.07,14-02-2022,20:30,20:45,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,33,Food
0x469e,SURRES05DEL02,38.0,5.0,21.18,72.8,21.26,72.88,04-03-2022,22:40,22:45,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,27,Food
0x109a,CHENRES06DEL02,29.0,4.7,13.05,80.26,13.1,80.31,28-03-2022,18:30,18:35,Cloudy,Jam,2,Meal,motorcycle,0.0,No,Urban,12,Food
0x9048,RANCHIRES13DEL03,31.0,4.8,23.37,85.34,23.4,85.37,19-03-2022,22:55,0.958333333,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,23,Food
0xd674,KOLRES07DEL02,33.0,4.9,22.55,88.35,22.57,88.37,17-02-2022,11:20,11:35,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,Food
0x865,MUMRES16DEL03,,,19.12,72.91,19.15,72.94,24-03-2022,,23:05,,,2,Snack,electric_scooter,1.0,No,Urban,24,Food
0xb7ed,JAPRES17DEL03,25.0,5.0,26.89,75.81,26.98,75.9,20-03-2022,21:30,21:35,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,42,Food
0x5efa,MUMRES01DEL02,39.0,3.8,19.13,72.83,19.26,72.96,12-03-2022,23:20,23:25,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,37,Grocery
0xb352,MYSRES14DEL03,21.0,4.6,0.0,0.0,0.03,0.03,30-03-2022,21:10,21:15,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,11,Food
0xcc1b,AGRRES08DEL02,26.0,4.6,27.16,78.04,27.29,78.17,16-02-2022,0.833333333,20:10,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,Food
0xb99b,INDORES07DEL02,30.0,4.8,22.72,75.89,22.74,75.91,01-04-2022,08:55,0.375,Windy,Jam,1,Snack,scooter,,No,Urban,26,Food
0xa644,JAPRES20DEL03,20.0,4.7,26.96,75.78,27.1,75.92,08-03-2022,21:45,21:55,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,Food
0x8dc0,MUMRES05DEL02,23.0,4.6,18.93,72.83,19.01,72.91,04-03-2022,18:20,18:25,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,39,Food
0x8753,PUNERES17DEL01,24.0,4.9,18.53,73.83,18.54,73.84,03-03-2022,10:10,10:20,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Urban,10,Food
0xd71b,KOLRES15DEL01,34.0,4.4,22.55,88.35,22.62,88.42,12-02-2022,22:55,23:10,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,40,Food
0x9247,PUNERES16DEL02,23.0,4.9,18.54,73.83,18.62,73.91,06-03-2022,19:35,19:40,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,Food
0x6cba,SURRES20DEL01,21.0,4.9,21.15,72.78,21.22,72.85,12-03-2022,0.958333333,23:15,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10,Food
0xd883,BHPRES06DEL02,36.0,4.8,23.23,77.43,23.31,77.51,18-02-2022,19:30,19:40,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,39,Food
0xa12a,INDORES14DEL02,22.0,4.6,22.76,75.89,22.81,75.94,28-03-2022,19:10,19:15,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,Food
0x88c1,SURRES04DEL03,28.0,4.8,21.17,72.8,21.26,72.89,27-03-2022,19:50,20:05,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,19,Food
0x7c7,VADRES02DEL03,25.0,4.6,0.0,0.0,0.06,0.06,01-03-2022,23:50,1,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,Food
0x93ef,PUNERES08DEL02,21.0,4.9,18.53,73.9,18.58,73.95,03-03-2022,20:25,20:35,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,17,Food
0x34a6,CHENRES09DEL02,35.0,4.8,13.04,80.26,13.12,80.34,29-03-2022,21:50,0.916666667,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,44,Food
0x901,JAPRES13DEL01,,,26.85,75.8,26.96,75.91,12-03-2022,17:30,17:35,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,20,Food
0x5176,JAPRES09DEL01,21.0,4.6,26.91,75.79,26.95,75.83,01-04-2022,16:15,16:30,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,11,Grocery
0x292b,BANGRES06DEL02,22.0,4.9,12.98,77.64,13.11,77.77,10-03-2022,22:20,22:35,Fog,Jam,1,Meal,motorcycle,1.0,No,,26,Food
